No,Lat,Long
1087,-84.4799,38.0259
1088,-84.4799,38.0286
1089,-84.4799,38.0314
1090,-84.4799,38.0341
1091,-84.4799,38.0368
1092,-84.4799,38.0395
1093,-84.4799,38.0422
1094,-84.4799,38.045
1095,-84.4799,38.0477
1096,-84.4799,38.0504
1097,-84.4799,38.0531
1098,-84.4799,38.0558
1099,-84.4799,38.0586
1100,-84.4799,38.0613
1101,-84.4799,38.064
1102,-84.4799,38.0667
1103,-84.4799,38.0694
1104,-84.4799,38.0722
1105,-84.4799,38.0749
1106,-84.4799,38.0776
1107,-84.4826,37.9688
1108,-84.4826,37.9715
1109,-84.4826,37.9742
1110,-84.4826,37.977
1111,-84.4826,37.9797
1112,-84.4826,37.9824
1113,-84.4826,37.9851
1114,-84.4826,37.9878
1115,-84.4826,37.9906
1116,-84.4826,37.9933
1117,-84.4826,37.996
1118,-84.4826,37.9987
1119,-84.4826,38.0014
1120,-84.4826,38.0042
1121,-84.4826,38.0069
1122,-84.4826,38.0096
1123,-84.4826,38.0123
1124,-84.4826,38.015
1125,-84.4826,38.0178
1126,-84.4826,38.0205
1127,-84.4826,38.0232
1128,-84.4826,38.0259
1129,-84.4826,38.0286
1130,-84.4826,38.0314
1131,-84.4826,38.0341
1132,-84.4826,38.0368
1133,-84.4826,38.0395
1134,-84.4826,38.0422
1135,-84.4826,38.045
1136,-84.4826,38.0477
1137,-84.4826,38.0504
1138,-84.4826,38.0531
1139,-84.4826,38.0558
1140,-84.4826,38.0586
1141,-84.4826,38.0613
1142,-84.4826,38.064
1143,-84.4826,38.0667
1144,-84.4826,38.0694
1145,-84.4826,38.0722
1146,-84.4826,38.0749
1147,-84.4826,38.0776
1148,-84.4853,37.9688
1149,-84.4853,37.9715
1150,-84.4853,37.9742
1151,-84.4853,37.977
1152,-84.4853,37.9797
1153,-84.4853,37.9824
1154,-84.4853,37.9851
1155,-84.4853,37.9878
1156,-84.4853,37.9906
1157,-84.4853,37.9933
1158,-84.4853,37.996
1159,-84.4853,37.9987
1160,-84.4853,38.0014
1161,-84.4853,38.0042
1162,-84.4853,38.0069
1163,-84.4853,38.0096
1164,-84.4853,38.0123
1165,-84.4853,38.015
1166,-84.4853,38.0178
1167,-84.4853,38.0205
1168,-84.4853,38.0232
1169,-84.4853,38.0259
1170,-84.4853,38.0286
1171,-84.4853,38.0314
1172,-84.4853,38.0341
1173,-84.4853,38.0368
1174,-84.4853,38.0395
1175,-84.4853,38.0422
1176,-84.4853,38.045
1177,-84.4853,38.0477
1178,-84.4853,38.0504
1179,-84.4853,38.0531
1180,-84.4853,38.0558
1181,-84.4853,38.0586
1182,-84.4853,38.0613
1183,-84.4853,38.064
1184,-84.4853,38.0667
1185,-84.4853,38.0694
1186,-84.4853,38.0722
1187,-84.4853,38.0749
1188,-84.4853,38.0776
1189,-84.4881,37.9688
1190,-84.4881,37.9715
1191,-84.4881,37.9742
1192,-84.4881,37.977
1193,-84.4881,37.9797
1194,-84.4881,37.9824
1195,-84.4881,37.9851
1196,-84.4881,37.9878
1197,-84.4881,37.9906
1198,-84.4881,37.9933
1199,-84.4881,37.996
1200,-84.4881,37.9987
1201,-84.4881,38.0014
1202,-84.4881,38.0042
1203,-84.4881,38.0069
1204,-84.4881,38.0096
1205,-84.4881,38.0123
1206,-84.4881,38.015
1207,-84.4881,38.0178
1208,-84.4881,38.0205
1209,-84.4881,38.0232
1210,-84.4881,38.0259
1211,-84.4881,38.0286
1212,-84.4881,38.0314
1213,-84.4881,38.0341
1214,-84.4881,38.0368
1215,-84.4881,38.0395
1216,-84.4881,38.0422
1217,-84.4881,38.045
1218,-84.4881,38.0477
1219,-84.4881,38.0504
1220,-84.4881,38.0531
1221,-84.4881,38.0558
1222,-84.4881,38.0586
1223,-84.4881,38.0613
1224,-84.4881,38.064
1225,-84.4881,38.0667
1226,-84.4881,38.0694
1227,-84.4881,38.0722
1228,-84.4881,38.0749
1229,-84.4881,38.0776
1230,-84.4908,37.9688
1231,-84.4908,37.9715
1232,-84.4908,37.9742
1233,-84.4908,37.977
1234,-84.4908,37.9797
1235,-84.4908,37.9824
1236,-84.4908,37.9851
1237,-84.4908,37.9878
1238,-84.4908,37.9906
1239,-84.4908,37.9933
1240,-84.4908,37.996
1241,-84.4908,37.9987
1242,-84.4908,38.0014
1243,-84.4908,38.0042
1244,-84.4908,38.0069
1245,-84.4908,38.0096
1246,-84.4908,38.0123
1247,-84.4908,38.015
1248,-84.4908,38.0178
1249,-84.4908,38.0205
1250,-84.4908,38.0232
1251,-84.4908,38.0259
1252,-84.4908,38.0286
1253,-84.4908,38.0314
1254,-84.4908,38.0341
1255,-84.4908,38.0368
1256,-84.4908,38.0395
1257,-84.4908,38.0422
1258,-84.4908,38.045
1259,-84.4908,38.0477
1260,-84.4908,38.0504
1261,-84.4908,38.0531
1262,-84.4908,38.0558
1263,-84.4908,38.0586
1264,-84.4908,38.0613
1265,-84.4908,38.064
1266,-84.4908,38.0667
1267,-84.4908,38.0694
1268,-84.4908,38.0722
1269,-84.4908,38.0749
1270,-84.4908,38.0776
1271,-84.4936,37.9688
1272,-84.4936,37.9715
1273,-84.4936,37.9742
1274,-84.4936,37.977
1275,-84.4936,37.9797
1276,-84.4936,37.9824
1277,-84.4936,37.9851
1278,-84.4936,37.9878
1279,-84.4936,37.9906
1280,-84.4936,37.9933
1281,-84.4936,37.996
1282,-84.4936,37.9987
1283,-84.4936,38.0014
1284,-84.4936,38.0042
1285,-84.4936,38.0069
1286,-84.4936,38.0096
1287,-84.4936,38.0123
1288,-84.4936,38.015
1289,-84.4936,38.0178
1290,-84.4936,38.0205
1291,-84.4936,38.0232
1292,-84.4936,38.0259
1293,-84.4936,38.0286
1294,-84.4936,38.0314
1295,-84.4936,38.0341
1296,-84.4936,38.0368
1297,-84.4936,38.0395
1298,-84.4936,38.0422
1299,-84.4936,38.045
1300,-84.4936,38.0477
1301,-84.4936,38.0504
1302,-84.4936,38.0531
1303,-84.4936,38.0558
1304,-84.4936,38.0586
1305,-84.4936,38.0613
1306,-84.4936,38.064
1307,-84.4936,38.0667
1308,-84.4936,38.0694
1309,-84.4936,38.0722
1310,-84.4936,38.0749
1311,-84.4936,38.0776
1312,-84.4963,37.9688
1313,-84.4963,37.9715
1314,-84.4963,37.9742
1315,-84.4963,37.977
1316,-84.4963,37.9797
1317,-84.4963,37.9824
1318,-84.4963,37.9851
1319,-84.4963,37.9878
1320,-84.4963,37.9906
1321,-84.4963,37.9933
1322,-84.4963,37.996
1323,-84.4963,37.9987
1324,-84.4963,38.0014
1325,-84.4963,38.0042
1326,-84.4963,38.0069
1327,-84.4963,38.0096
1328,-84.4963,38.0123
1329,-84.4963,38.015
1330,-84.4963,38.0178
1331,-84.4963,38.0205
1332,-84.4963,38.0232
1333,-84.4963,38.0259
1334,-84.4963,38.0286
1335,-84.4963,38.0314
1336,-84.4963,38.0341
1337,-84.4963,38.0368
1338,-84.4963,38.0395
1339,-84.4963,38.0422
1340,-84.4963,38.045
1341,-84.4963,38.0477
1342,-84.4963,38.0504
1343,-84.4963,38.0531
1344,-84.4963,38.0558
1345,-84.4963,38.0586
1346,-84.4963,38.0613
1347,-84.4963,38.064
1348,-84.4963,38.0667
1349,-84.4963,38.0694
1350,-84.4963,38.0722
1351,-84.4963,38.0749
1352,-84.4963,38.0776
1353,-84.4991,37.9688
1354,-84.4991,37.9715
1355,-84.4991,37.9742
1356,-84.4991,37.977
1357,-84.4991,37.9797
1358,-84.4991,37.9824
1359,-84.4991,37.9851
1360,-84.4991,37.9878
1361,-84.4991,37.9906
1362,-84.4991,37.9933
1363,-84.4991,37.996
1364,-84.4991,37.9987
1365,-84.4991,38.0014
1366,-84.4991,38.0042
1367,-84.4991,38.0069
1368,-84.4991,38.0096
1369,-84.4991,38.0123
1370,-84.4991,38.015
1371,-84.4991,38.0178
1372,-84.4991,38.0205
1373,-84.4991,38.0232
1374,-84.4991,38.0259
1375,-84.4991,38.0286
1376,-84.4991,38.0314
1377,-84.4991,38.0341
1378,-84.4991,38.0368
1379,-84.4991,38.0395
1380,-84.4991,38.0422
1381,-84.4991,38.045
1382,-84.4991,38.0477
1383,-84.4991,38.0504
1384,-84.4991,38.0531
1385,-84.4991,38.0558
1386,-84.4991,38.0586
1387,-84.4991,38.0613
1388,-84.4991,38.064
1389,-84.4991,38.0667
1390,-84.4991,38.0694
1391,-84.4991,38.0722
1392,-84.4991,38.0749
1393,-84.4991,38.0776
1394,-84.5018,37.9688
1395,-84.5018,37.9715
1396,-84.5018,37.9742
1397,-84.5018,37.977
1398,-84.5018,37.9797
1399,-84.5018,37.9824
1400,-84.5018,37.9851
1401,-84.5018,37.9878
1402,-84.5018,37.9906
1403,-84.5018,37.9933
1404,-84.5018,37.996
1405,-84.5018,37.9987
1406,-84.5018,38.0014
1407,-84.5018,38.0042
1408,-84.5018,38.0069
1409,-84.5018,38.0096
1410,-84.5018,38.0123
1411,-84.5018,38.015
1412,-84.5018,38.0178
1413,-84.5018,38.0205
1414,-84.5018,38.0232
1415,-84.5018,38.0259
1416,-84.5018,38.0286
1417,-84.5018,38.0314
1418,-84.5018,38.0341
1419,-84.5018,38.0368
1420,-84.5018,38.0395
1421,-84.5018,38.0422
1422,-84.5018,38.045
1423,-84.5018,38.0477
1424,-84.5018,38.0504
1425,-84.5018,38.0531
1426,-84.5018,38.0558
1427,-84.5018,38.0586
1428,-84.5018,38.0613
1429,-84.5018,38.064
1430,-84.5018,38.0667
1431,-84.5018,38.0694
1432,-84.5018,38.0722
1433,-84.5018,38.0749
1434,-84.5018,38.0776
1435,-84.5045,37.9688
1436,-84.5045,37.9715
1437,-84.5045,37.9742
1438,-84.5045,37.977
1439,-84.5045,37.9797
1440,-84.5045,37.9824
1441,-84.5045,37.9851
1442,-84.5045,37.9878
1443,-84.5045,37.9906
1444,-84.5045,37.9933
1445,-84.5045,37.996
1446,-84.5045,37.9987
1447,-84.5045,38.0014
1448,-84.5045,38.0042
1449,-84.5045,38.0069
1450,-84.5045,38.0096
1451,-84.5045,38.0123
1452,-84.5045,38.015
1453,-84.5045,38.0178
1454,-84.5045,38.0205
1455,-84.5045,38.0232
1456,-84.5045,38.0259
1457,-84.5045,38.0286
1458,-84.5045,38.0314
1459,-84.5045,38.0341
1460,-84.5045,38.0368
1461,-84.5045,38.0395
1462,-84.5045,38.0422
1463,-84.5045,38.045
1464,-84.5045,38.0477
1465,-84.5045,38.0504
1466,-84.5045,38.0531
1467,-84.5045,38.0558
1468,-84.5045,38.0586
1469,-84.5045,38.0613
1470,-84.5045,38.064
1471,-84.5045,38.0667
1472,-84.5045,38.0694
1473,-84.5045,38.0722
1474,-84.5045,38.0749
1475,-84.5045,38.0776
1476,-84.5073,37.9688
1477,-84.5073,37.9715
1478,-84.5073,37.9742
1479,-84.5073,37.977
1480,-84.5073,37.9797
1481,-84.5073,37.9824
1482,-84.5073,37.9851
1483,-84.5073,37.9878
1484,-84.5073,37.9906
1485,-84.5073,37.9933
1486,-84.5073,37.996
1487,-84.5073,37.9987
1488,-84.5073,38.0014
1489,-84.5073,38.0042
1490,-84.5073,38.0069
1491,-84.5073,38.0096
1492,-84.5073,38.0123
1493,-84.5073,38.015
1494,-84.5073,38.0178
1495,-84.5073,38.0205
1496,-84.5073,38.0232
1497,-84.5073,38.0259
1498,-84.5073,38.0286
1499,-84.5073,38.0314
1500,-84.5073,38.0341
1501,-84.5073,38.0368
1502,-84.5073,38.0395
1503,-84.5073,38.0422
1504,-84.5073,38.045
1505,-84.5073,38.0477
1506,-84.5073,38.0504
1507,-84.5073,38.0531
1508,-84.5073,38.0558
1509,-84.5073,38.0586
1510,-84.5073,38.0613
1511,-84.5073,38.064
1512,-84.5073,38.0667
1513,-84.5073,38.0694
1514,-84.5073,38.0722
1515,-84.5073,38.0749
1516,-84.5073,38.0776
1517,-84.51,37.9688
1518,-84.51,37.9715
1519,-84.51,37.9742
1520,-84.51,37.977
1521,-84.51,37.9797
1522,-84.51,37.9824
1523,-84.51,37.9851
1524,-84.51,37.9878
1525,-84.51,37.9906
1526,-84.51,37.9933
1527,-84.51,37.996
1528,-84.51,37.9987
1529,-84.51,38.0014
1530,-84.51,38.0042
1531,-84.51,38.0069
1532,-84.51,38.0096
1533,-84.51,38.0123
1534,-84.51,38.015
1535,-84.51,38.0178
1536,-84.51,38.0205
1537,-84.51,38.0232
1538,-84.51,38.0259
1539,-84.51,38.0286
1540,-84.51,38.0314
1541,-84.51,38.0341
1542,-84.51,38.0368
1543,-84.51,38.0395
1544,-84.51,38.0422
1545,-84.51,38.045
1546,-84.51,38.0477
1547,-84.51,38.0504
1548,-84.51,38.0531
1549,-84.51,38.0558
1550,-84.51,38.0586
1551,-84.51,38.0613
1552,-84.51,38.064
1553,-84.51,38.0667
1554,-84.51,38.0694
1555,-84.51,38.0722
1556,-84.51,38.0749
1557,-84.51,38.0776
1558,-84.5128,37.9688
1559,-84.5128,37.9715
1560,-84.5128,37.9742
1561,-84.5128,37.977
1562,-84.5128,37.9797
1563,-84.5128,37.9824
1564,-84.5128,37.9851
1565,-84.5128,37.9878
1566,-84.5128,37.9906
1567,-84.5128,37.9933
1568,-84.5128,37.996
1569,-84.5128,37.9987
1570,-84.5128,38.0014
1571,-84.5128,38.0042
1572,-84.5128,38.0069
1573,-84.5128,38.0096
1574,-84.5128,38.0123
1575,-84.5128,38.015
1576,-84.5128,38.0178
1577,-84.5128,38.0205
1578,-84.5128,38.0232
1579,-84.5128,38.0259
1580,-84.5128,38.0286
1581,-84.5128,38.0314
1582,-84.5128,38.0341
1583,-84.5128,38.0368
1584,-84.5128,38.0395
1585,-84.5128,38.0422
1586,-84.5128,38.045
1587,-84.5128,38.0477
1588,-84.5128,38.0504
1589,-84.5128,38.0531
1590,-84.5128,38.0558
1591,-84.5128,38.0586
1592,-84.5128,38.0613
1593,-84.5128,38.064
1594,-84.5128,38.0667
1595,-84.5128,38.0694
1596,-84.5128,38.0722
1597,-84.5128,38.0749
1598,-84.5128,38.0776
1599,-84.5155,37.9688
1600,-84.5155,37.9715
1601,-84.5155,37.9742
1602,-84.5155,37.977
1603,-84.5155,37.9797
1604,-84.5155,37.9824
1605,-84.5155,37.9851
1606,-84.5155,37.9878
1607,-84.5155,37.9906
1608,-84.5155,37.9933
1609,-84.5155,37.996
1610,-84.5155,37.9987
1611,-84.5155,38.0014
1612,-84.5155,38.0042
1613,-84.5155,38.0069
1614,-84.5155,38.0096
1615,-84.5155,38.0123
1616,-84.5155,38.015
1617,-84.5155,38.0178
1618,-84.5155,38.0205
1619,-84.5155,38.0232
1620,-84.5155,38.0259
1621,-84.5155,38.0286
1622,-84.5155,38.0314
1623,-84.5155,38.0341
1624,-84.5155,38.0368
1625,-84.5155,38.0395
1626,-84.5155,38.0422
1627,-84.5155,38.045
1628,-84.5155,38.0477
1629,-84.5155,38.0504
1630,-84.5155,38.0531
1631,-84.5155,38.0558
1632,-84.5155,38.0586
1633,-84.5155,38.0613
1634,-84.5155,38.064
1635,-84.5155,38.0667
1636,-84.5155,38.0694
1637,-84.5155,38.0722
1638,-84.5155,38.0749
1639,-84.5155,38.0776
1640,-84.5182,37.9688
1641,-84.5182,37.9715
1642,-84.5182,37.9742
1643,-84.5182,37.977
1644,-84.5182,37.9797
1645,-84.5182,37.9824
1646,-84.5182,37.9851
1647,-84.5182,37.9878
1648,-84.5182,37.9906
1649,-84.5182,37.9933
1650,-84.5182,37.996
1651,-84.5182,37.9987
1652,-84.5182,38.0014
1653,-84.5182,38.0042
1654,-84.5182,38.0069
1655,-84.5182,38.0096
1656,-84.5182,38.0123
1657,-84.5182,38.015
1658,-84.5182,38.0178
1659,-84.5182,38.0205
1660,-84.5182,38.0232
1661,-84.5182,38.0259
1662,-84.5182,38.0286
1663,-84.5182,38.0314
1664,-84.5182,38.0341
1665,-84.5182,38.0368
1666,-84.5182,38.0395
1667,-84.5182,38.0422
1668,-84.5182,38.045
1669,-84.5182,38.0477
1670,-84.5182,38.0504
1671,-84.5182,38.0531
1672,-84.5182,38.0558
1673,-84.5182,38.0586
1674,-84.5182,38.0613
1675,-84.5182,38.064
1676,-84.5182,38.0667
1677,-84.5182,38.0694
1678,-84.5182,38.0722
1679,-84.5182,38.0749
1680,-84.5182,38.0776
1681,-84.521,37.9688
1682,-84.521,37.9715
1683,-84.521,37.9742
1684,-84.521,37.977
1685,-84.521,37.9797
1686,-84.521,37.9824
1687,-84.521,37.9851
1688,-84.521,37.9878
1689,-84.521,37.9906
1690,-84.521,37.9933
1691,-84.521,37.996
1692,-84.521,37.9987
1693,-84.521,38.0014
1694,-84.521,38.0042
1695,-84.521,38.0069
1696,-84.521,38.0096
1697,-84.521,38.0123
1698,-84.521,38.015
1699,-84.521,38.0178
1700,-84.521,38.0205
1701,-84.521,38.0232
1702,-84.521,38.0259
1703,-84.521,38.0286
1704,-84.521,38.0314
1705,-84.521,38.0341
1706,-84.521,38.0368
1707,-84.521,38.0395
1708,-84.521,38.0422
1709,-84.521,38.045
1710,-84.521,38.0477
1711,-84.521,38.0504
1712,-84.521,38.0531
1713,-84.521,38.0558
1714,-84.521,38.0586
1715,-84.521,38.0613
1716,-84.521,38.064
1717,-84.521,38.0667
1718,-84.521,38.0694
1719,-84.521,38.0722
1720,-84.521,38.0749
1721,-84.521,38.0776
1722,-84.5237,37.9688
1723,-84.5237,37.9715
1724,-84.5237,37.9742
1725,-84.5237,37.977
1726,-84.5237,37.9797
1727,-84.5237,37.9824
1728,-84.5237,37.9851
1729,-84.5237,37.9878
1730,-84.5237,37.9906
1731,-84.5237,37.9933
1732,-84.5237,37.996
1733,-84.5237,37.9987
1734,-84.5237,38.0014
1735,-84.5237,38.0042
1736,-84.5237,38.0069
1737,-84.5237,38.0096
1738,-84.5237,38.0123
1739,-84.5237,38.015
1740,-84.5237,38.0178
1741,-84.5237,38.0205
1742,-84.5237,38.0232
1743,-84.5237,38.0259
1744,-84.5237,38.0286
1745,-84.5237,38.0314
1746,-84.5237,38.0341
1747,-84.5237,38.0368
1748,-84.5237,38.0395
1749,-84.5237,38.0422
1750,-84.5237,38.045
1751,-84.5237,38.0477
1752,-84.5237,38.0504
1753,-84.5237,38.0531
1754,-84.5237,38.0558
1755,-84.5237,38.0586
1756,-84.5237,38.0613
1757,-84.5237,38.064
1758,-84.5237,38.0667
1759,-84.5237,38.0694
1760,-84.5237,38.0722
1761,-84.5237,38.0749
1762,-84.5237,38.0776
1763,-84.5265,37.9688
1764,-84.5265,37.9715
1765,-84.5265,37.9742
1766,-84.5265,37.977
1767,-84.5265,37.9797
1768,-84.5265,37.9824
1769,-84.5265,37.9851
1770,-84.5265,37.9878
1771,-84.5265,37.9906
1772,-84.5265,37.9933
1773,-84.5265,37.996
1774,-84.5265,37.9987
1775,-84.5265,38.0014
1776,-84.5265,38.0042
1777,-84.5265,38.0069
1778,-84.5265,38.0096
1779,-84.5265,38.0123
1780,-84.5265,38.015
1781,-84.5265,38.0178
1782,-84.5265,38.0205
1783,-84.5265,38.0232
1784,-84.5265,38.0259
1785,-84.5265,38.0286
1786,-84.5265,38.0314
1787,-84.5265,38.0341
1788,-84.5265,38.0368
1789,-84.5265,38.0395
1790,-84.5265,38.0422
1791,-84.5265,38.045
1792,-84.5265,38.0477
1793,-84.5265,38.0504
1794,-84.5265,38.0531
1795,-84.5265,38.0558
1796,-84.5265,38.0586
1797,-84.5265,38.0613
1798,-84.5265,38.064
1799,-84.5265,38.0667
1800,-84.5265,38.0694
1801,-84.5265,38.0722
1802,-84.5265,38.0749
1803,-84.5265,38.0776
1804,-84.5292,37.9688
1805,-84.5292,37.9715
1806,-84.5292,37.9742
1807,-84.5292,37.977
1808,-84.5292,37.9797
1809,-84.5292,37.9824
1810,-84.5292,37.9851
1811,-84.5292,37.9878
1812,-84.5292,37.9906
1813,-84.5292,37.9933
1814,-84.5292,37.996
1815,-84.5292,37.9987
1816,-84.5292,38.0014
1817,-84.5292,38.0042
1818,-84.5292,38.0069
1819,-84.5292,38.0096
1820,-84.5292,38.0123
1821,-84.5292,38.015
1822,-84.5292,38.0178
1823,-84.5292,38.0205
1824,-84.5292,38.0232
1825,-84.5292,38.0259
1826,-84.5292,38.0286
1827,-84.5292,38.0314
1828,-84.5292,38.0341
1829,-84.5292,38.0368
1830,-84.5292,38.0395
1831,-84.5292,38.0422
1832,-84.5292,38.045
1833,-84.5292,38.0477
1834,-84.5292,38.0504
1835,-84.5292,38.0531
1836,-84.5292,38.0558
1837,-84.5292,38.0586
1838,-84.5292,38.0613
1839,-84.5292,38.064
1840,-84.5292,38.0667
1841,-84.5292,38.0694
1842,-84.5292,38.0722
1843,-84.5292,38.0749
1844,-84.5292,38.0776
1845,-84.5319,37.9688
1846,-84.5319,37.9715
1847,-84.5319,37.9742
1848,-84.5319,37.977
1849,-84.5319,37.9797
1850,-84.5319,37.9824
1851,-84.5319,37.9851
1852,-84.5319,37.9878
1853,-84.5319,37.9906
1854,-84.5319,37.9933
1855,-84.5319,37.996
1856,-84.5319,37.9987
1857,-84.5319,38.0014
1858,-84.5319,38.0042
1859,-84.5319,38.0069
1860,-84.5319,38.0096
1861,-84.5319,38.0123
1862,-84.5319,38.015
1863,-84.5319,38.0178
1864,-84.5319,38.0205
1865,-84.5319,38.0232
1866,-84.5319,38.0259
1867,-84.5319,38.0286
1868,-84.5319,38.0314
1869,-84.5319,38.0341
1870,-84.5319,38.0368
1871,-84.5319,38.0395
1872,-84.5319,38.0422
1873,-84.5319,38.045
1874,-84.5319,38.0477
1875,-84.5319,38.0504
1876,-84.5319,38.0531
1877,-84.5319,38.0558
1878,-84.5319,38.0586
1879,-84.5319,38.0613
1880,-84.5319,38.064
1881,-84.5319,38.0667
1882,-84.5319,38.0694
1883,-84.5319,38.0722
1884,-84.5319,38.0749
1885,-84.5319,38.0776
1886,-84.5347,37.9688
1887,-84.5347,37.9715
1888,-84.5347,37.9742
1889,-84.5347,37.977
1890,-84.5347,37.9797
1891,-84.5347,37.9824
1892,-84.5347,37.9851
1893,-84.5347,37.9878
1894,-84.5347,37.9906
1895,-84.5347,37.9933
1896,-84.5347,37.996
1897,-84.5347,37.9987
1898,-84.5347,38.0014
1899,-84.5347,38.0042
1900,-84.5347,38.0069
1901,-84.5347,38.0096
1902,-84.5347,38.0123
1903,-84.5347,38.015
1904,-84.5347,38.0178
1905,-84.5347,38.0205
1906,-84.5347,38.0232
1907,-84.5347,38.0259
1908,-84.5347,38.0286
1909,-84.5347,38.0314
1910,-84.5347,38.0341
1911,-84.5347,38.0368
1912,-84.5347,38.0395
1913,-84.5347,38.0422
1914,-84.5347,38.045
1915,-84.5347,38.0477
1916,-84.5347,38.0504
1917,-84.5347,38.0531
1918,-84.5347,38.0558
1919,-84.5347,38.0586
1920,-84.5347,38.0613
1921,-84.5347,38.064
1922,-84.5347,38.0667
1923,-84.5347,38.0694
1924,-84.5347,38.0722
1925,-84.5347,38.0749
1926,-84.5347,38.0776
1927,-84.5374,37.9688
1928,-84.5374,37.9715
1929,-84.5374,37.9742
1930,-84.5374,37.977
1931,-84.5374,37.9797
1932,-84.5374,37.9824
1933,-84.5374,37.9851
1934,-84.5374,37.9878
1935,-84.5374,37.9906
1936,-84.5374,37.9933
1937,-84.5374,37.996
1938,-84.5374,37.9987
1939,-84.5374,38.0014
1940,-84.5374,38.0042
1941,-84.5374,38.0069
1942,-84.5374,38.0096
1943,-84.5374,38.0123
1944,-84.5374,38.015
1945,-84.5374,38.0178
1946,-84.5374,38.0205
1947,-84.5374,38.0232
1948,-84.5374,38.0259
1949,-84.5374,38.0286
1950,-84.5374,38.0314
1951,-84.5374,38.0341
1952,-84.5374,38.0368
1953,-84.5374,38.0395
1954,-84.5374,38.0422
1955,-84.5374,38.045
1956,-84.5374,38.0477
1957,-84.5374,38.0504
1958,-84.5374,38.0531
1959,-84.5374,38.0558
1960,-84.5374,38.0586
1961,-84.5374,38.0613
1962,-84.5374,38.064
1963,-84.5374,38.0667
1964,-84.5374,38.0694
1965,-84.5374,38.0722
1966,-84.5374,38.0749
1967,-84.5374,38.0776
1968,-84.5402,37.9688
1969,-84.5402,37.9715
1970,-84.5402,37.9742
1971,-84.5402,37.977
1972,-84.5402,37.9797
1973,-84.5402,37.9824
1974,-84.5402,37.9851
1975,-84.5402,37.9878
1976,-84.5402,37.9906
1977,-84.5402,37.9933
1978,-84.5402,37.996
1979,-84.5402,37.9987
1980,-84.5402,38.0014
1981,-84.5402,38.0042
1982,-84.5402,38.0069
1983,-84.5402,38.0096
1984,-84.5402,38.0123
1985,-84.5402,38.015
1986,-84.5402,38.0178
1987,-84.5402,38.0205
1988,-84.5402,38.0232
1989,-84.5402,38.0259
1990,-84.5402,38.0286
1991,-84.5402,38.0314
1992,-84.5402,38.0341
1993,-84.5402,38.0368
1994,-84.5402,38.0395
1995,-84.5402,38.0422
1996,-84.5402,38.045
1997,-84.5402,38.0477
1998,-84.5402,38.0504
1999,-84.5402,38.0531
2000,-84.5402,38.0558
2001,-84.5402,38.0586
2002,-84.5402,38.0613
2003,-84.5402,38.064
2004,-84.5402,38.0667
2005,-84.5402,38.0694
2006,-84.5402,38.0722
2007,-84.5402,38.0749
2008,-84.5402,38.0776
2009,-84.5429,37.9688
2010,-84.5429,37.9715
2011,-84.5429,37.9742
2012,-84.5429,37.977
2013,-84.5429,37.9797
2014,-84.5429,37.9824
2015,-84.5429,37.9851
2016,-84.5429,37.9878
2017,-84.5429,37.9906
2018,-84.5429,37.9933
2019,-84.5429,37.996
2020,-84.5429,37.9987
2021,-84.5429,38.0014
2022,-84.5429,38.0042
2023,-84.5429,38.0069
2024,-84.5429,38.0096
2025,-84.5429,38.0123
2026,-84.5429,38.015
2027,-84.5429,38.0178
2028,-84.5429,38.0205
2029,-84.5429,38.0232
2030,-84.5429,38.0259
2031,-84.5429,38.0286
2032,-84.5429,38.0314
2033,-84.5429,38.0341
2034,-84.5429,38.0368
2035,-84.5429,38.0395
2036,-84.5429,38.0422
2037,-84.5429,38.045
2038,-84.5429,38.0477
2039,-84.5429,38.0504
2040,-84.5429,38.0531
2041,-84.5429,38.0558
2042,-84.5429,38.0586
2043,-84.5429,38.0613
2044,-84.5429,38.064
2045,-84.5429,38.0667
2046,-84.5429,38.0694
2047,-84.5429,38.0722
2048,-84.5429,38.0749
2049,-84.5429,38.0776
2050,-84.5456,37.9688
2051,-84.5456,37.9715
2052,-84.5456,37.9742
2053,-84.5456,37.977
2054,-84.5456,37.9797
2055,-84.5456,37.9824
2056,-84.5456,37.9851
2057,-84.5456,37.9878
2058,-84.5456,37.9906
2059,-84.5456,37.9933
2060,-84.5456,37.996
2061,-84.5456,37.9987
2062,-84.5456,38.0014
2063,-84.5456,38.0042
2064,-84.5456,38.0069
2065,-84.5456,38.0096
2066,-84.5456,38.0123
2067,-84.5456,38.015
2068,-84.5456,38.0178
2069,-84.5456,38.0205
2070,-84.5456,38.0232
2071,-84.5456,38.0259
2072,-84.5456,38.0286
2073,-84.5456,38.0314
2074,-84.5456,38.0341
2075,-84.5456,38.0368
2076,-84.5456,38.0395
2077,-84.5456,38.0422
2078,-84.5456,38.045
2079,-84.5456,38.0477
2080,-84.5456,38.0504
2081,-84.5456,38.0531
2082,-84.5456,38.0558
2083,-84.5456,38.0586
2084,-84.5456,38.0613
2085,-84.5456,38.064
2086,-84.5456,38.0667
2087,-84.5456,38.0694
2088,-84.5456,38.0722
2089,-84.5456,38.0749
2090,-84.5456,38.0776
2091,-84.5484,37.9688
2092,-84.5484,37.9715
2093,-84.5484,37.9742
2094,-84.5484,37.977
2095,-84.5484,37.9797
2096,-84.5484,37.9824
2097,-84.5484,37.9851
2098,-84.5484,37.9878
2099,-84.5484,37.9906
2100,-84.5484,37.9933
